1607203269,100.1388125705213
1607203278,100.14173962860508
1607203430,100.15948222252497
1607203443,100.16140186144516
1607203460,100.17272973255568
1607203477,100.167438577553
1607203494,100.16600925297676
1607203513,100.16078394726739
1607203530,100.1599667412677
1607203546,100.15928926527863
1607203609,100.12275205133457
1607203671,100.11461444273148
1607203733,100.10625612893982
1607203795,100.02979010291452
1607203857,99.98785022372434
1607203919,99.95463670588978
1607203982,99.94321366290181
1607204044,99.92183775427854
1607204107,99.91723637179008
1607204170,99.92180679273562
1607204232,99.91876447178421
1607204294,99.9169370617971
1607204357,99.88595480041836
1607204419,99.88098717851295
1607204481,99.86670134846979
1607204543,99.86170526079046
1607204606,99.83448629359287
1607204669,99.82851590474382
1607204732,99.8263952397491
1607204794,99.83279872984836
1607204856,99.84306279623456
1607204919,99.84800373308299
1607204981,99.83411952384621
1607205043,99.82389413996484
1607205105,99.80692770934749
1607205167,99.79890910619295
1607205230,99.79204956118599
1607205292,99.80355017157544
1607205354,99.82279557753755
1607205417,99.82643131496303
1607205479,99.82405411519736
1607205541,99.82281596096081
1607205603,99.81400164226744
1607205665,99.78087194596935
1607205728,99.65536369570948
1607205790,99.59782004207364
1607205852,99.61059904031251
1607205914,99.60340732589529
1607206005,99.57895375920255
1607206308,99.73983100362193
1607206610,99.83125568428665
1607206913,99.92879172069318
1607207215,100.00481663632982
1607207785,99.99589605860797
1607208087,99.96019855574525
1607208391,99.87598050421423
1607209601,99.87648764787
1607209903,100.02387364223685
1607210205,100.06704652461573
1607210507,100.01271992972873
1607210809,100.0061493076384
1607211111,100.2008936132853
1607211631,100.33280102178128
1607211934,100.39882103486036
1607212237,100.42196885661303
1607212540,100.48650234661159
1607212843,100.60913962523146
1607213145,100.88310646632085
1607213448,100.98915400944529
1607213750,100.00645643229727
1607214052,99.98187548181888
1607214354,99.87040358335237
1607214657,99.83770324822385
1607214959,99.96964365255272
1607215261,100.06994009022107
1607215563,99.85164310732797
1607215866,99.8399856250535
1607216168,99.95255698453904
1607216470,100.08910110861703
1607216772,100.03175712745839
1607217237,100.0235521638865
1607217541,100.14337561828376
1607217845,100.24912946624573
1607218147,100.1999896491642
1607218450,100.0488864355025
1607218811,100.03164991674203
1607218752,100.04374824730287
1607219184,99.91636246474124
1607219205,99.91264237650344
1607219356,99.83480921970907
1607219827,99.90828843847498
1607219858,99.9134758068902
1607219904,99.92560474204932
1607219927,99.92150683213544
1607219659,99.87853789685781
1607220166,99.84949563110739
1607219961,99.90886159879425
1607220274,99.81089807381758
1607220302,99.80739124347352
1607220434,99.73388714672308
1607220536,99.69150414449818
1607220263,99.81262495533262
1607220589,99.69148910380144
1607220565,99.6919556202633
1607220891,99.75913525584076
1607220896,99.76076251391083
1607220960,99.7581110493222
1607221121,99.7642393570229
1607220867,99.7558041037158
1607221330,99.85154961758633
1607221169,99.80851710869572
1607221633,99.92246592690488
1607221755,99.89862211728722
1607256079,98.95478141962943
1607256528,98.80359904639204
1607256621,98.79144315016634
1607256624,98.79142986739356
1607256626,98.79137553496147
1607256628,98.79100409344724
1607256630,98.79092174094635
1607256632,98.7900307635314
1607279416,98.74942841563778
1607279428,98.75001840492317
1607279466,98.75011240959367
1607279478,98.74735874715472
1607279490,98.74785152562882
1607279503,98.73023977228272
1607279516,98.70432454463854
1607279528,98.69952014176833
1607279540,98.6950673719823
1607279552,98.69440344517534
1607279564,98.69312440669518
1607279577,98.6910825011737
1607279589,98.68956054988385
1607279602,98.68829463513453
1607279614,98.68771799206408
1607279626,98.68562155122476
1607279639,98.68553963311439
1607279651,98.6805424347702
1607279663,98.65370833054736
1607279675,98.6519792225579
1607279687,98.6513979304231
1607279701,98.65072815221343
1607279713,98.65098294797528
1607279725,98.64989046485742
1607279737,98.64636137263608
1607279750,98.64581550677707
1607279763,98.6448037692371
1607279775,98.64383629438117
1607279787,98.64366878124137
1607279799,98.63775321571646
1607279811,98.63790501403275
1607279823,98.63762676588068
1607279836,98.63555229663416
1607279848,98.6669640833585
1607279860,98.66720610878365
1607279872,98.6702509436004
